dataset,source_type,location_id,stock,region,species_id,species,year,file_path,raw_url,annual_count
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,440,Pink,1990,2105/440/1990-redoubt-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/440/1990-redoubt-lake-pink.json,237
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,440,Pink,1991,2105/440/1991-redoubt-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/440/1991-redoubt-lake-pink.json,4167
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,440,Pink,1992,2105/440/1992-redoubt-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/440/1992-redoubt-lake-pink.json,796
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,440,Pink,1993,2105/440/1993-redoubt-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/440/1993-redoubt-lake-pink.json,109
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,440,Pink,1994,2105/440/1994-redoubt-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/440/1994-redoubt-lake-pink.json,444
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,440,Pink,1995,2105/440/1995-redoubt-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/440/1995-redoubt-lake-pink.json,1607
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,440,Pink,1996,2105/440/1996-redoubt-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/440/1996-redoubt-lake-pink.json,4876
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,440,Pink,1997,2105/440/1997-redoubt-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/440/1997-redoubt-lake-pink.json,942
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,440,Pink,2000,2105/440/2000-redoubt-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/440/2000-redoubt-lake-pink.json,2654
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,440,Pink,2001,2105/440/2001-redoubt-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/440/2001-redoubt-lake-pink.json,11187
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,440,Pink,2002,2105/440/2002-redoubt-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/440/2002-redoubt-lake-pink.json,18253
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,440,Pink,2003,2105/440/2003-redoubt-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/440/2003-redoubt-lake-pink.json,26286
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,440,Pink,2004,2105/440/2004-redoubt-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/440/2004-redoubt-lake-pink.json,15019
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,440,Pink,2006,2105/440/2006-redoubt-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/440/2006-redoubt-lake-pink.json,4556
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,440,Pink,2007,2105/440/2007-redoubt-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/440/2007-redoubt-lake-pink.json,11630
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,440,Pink,2008,2105/440/2008-redoubt-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/440/2008-redoubt-lake-pink.json,14691
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,440,Pink,2009,2105/440/2009-redoubt-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/440/2009-redoubt-lake-pink.json,14791
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,440,Pink,2010,2105/440/2010-redoubt-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/440/2010-redoubt-lake-pink.json,11965
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,1982,2105/420/1982-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/1982-redoubt-lake-sockeye.json,430
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,1983,2105/420/1983-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/1983-redoubt-lake-sockeye.json,2525
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,1984,2105/420/1984-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/1984-redoubt-lake-sockeye.json,11558
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,1985,2105/420/1985-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/1985-redoubt-lake-sockeye.json,10669
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,1986,2105/420/1986-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/1986-redoubt-lake-sockeye.json,9414
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,1987,2105/420/1987-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/1987-redoubt-lake-sockeye.json,12990
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,1988,2105/420/1988-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/1988-redoubt-lake-sockeye.json,1889
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,1989,2105/420/1989-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/1989-redoubt-lake-sockeye.json,28669
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,1990,2105/420/1990-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/1990-redoubt-lake-sockeye.json,72517
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,1991,2105/420/1991-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/1991-redoubt-lake-sockeye.json,45039
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,1992,2105/420/1992-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/1992-redoubt-lake-sockeye.json,10231
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,1993,2105/420/1993-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/1993-redoubt-lake-sockeye.json,24422
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,1994,2105/420/1994-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/1994-redoubt-lake-sockeye.json,39216
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,1995,2105/420/1995-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/1995-redoubt-lake-sockeye.json,34280
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,1996,2105/420/1996-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/1996-redoubt-lake-sockeye.json,18188
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,1997,2105/420/1997-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/1997-redoubt-lake-sockeye.json,28127
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,1999,2105/420/1999-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/1999-redoubt-lake-sockeye.json,55077
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,2000,2105/420/2000-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/2000-redoubt-lake-sockeye.json,2948
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,2001,2105/420/2001-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/2001-redoubt-lake-sockeye.json,3581
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,2002,2105/420/2002-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/2002-redoubt-lake-sockeye.json,22943
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,2003,2105/420/2003-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/2003-redoubt-lake-sockeye.json,69836
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,2004,2105/420/2004-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/2004-redoubt-lake-sockeye.json,77088
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,2005,2105/420/2005-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/2005-redoubt-lake-sockeye.json,65654
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,2006,2105/420/2006-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/2006-redoubt-lake-sockeye.json,101116
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,2007,2105/420/2007-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/2007-redoubt-lake-sockeye.json,66708
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,2008,2105/420/2008-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/2008-redoubt-lake-sockeye.json,10021
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,2009,2105/420/2009-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/2009-redoubt-lake-sockeye.json,12503
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,2010,2105/420/2010-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/2010-redoubt-lake-sockeye.json,17030
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,2011,2105/420/2011-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/2011-redoubt-lake-sockeye.json,21644
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,2012,2105/420/2012-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/2012-redoubt-lake-sockeye.json,40272
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,2013,2105/420/2013-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/2013-redoubt-lake-sockeye.json,48355
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,2014,2105/420/2014-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/2014-redoubt-lake-sockeye.json,18694
adfg-sasap,escapement_monitoring,2105,Redoubt Lake,Alaska,420,Sockeye,2016,2105/420/2016-redoubt-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2105/420/2016-redoubt-lake-sockeye.json,22774
adfg-sasap,escapement_monitoring,2106,Chilkat Lake,Alaska,450,Chum,1971,2106/450/1971-chilkat-lake-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2106/450/1971-chilkat-lake-chum.json,6
adfg-sasap,escapement_monitoring,2106,Chilkat Lake,Alaska,450,Chum,1978,2106/450/1978-chilkat-lake-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2106/450/1978-chilkat-lake-chum.json,1
adfg-sasap,escapement_monitoring,2106,Chilkat Lake,Alaska,450,Chum,1979,2106/450/1979-chilkat-lake-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2106/450/1979-chilkat-lake-chum.json,58
adfg-sasap,escapement_monitoring,2106,Chilkat Lake,Alaska,450,Chum,1983,2106/450/1983-chilkat-lake-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2106/450/1983-chilkat-lake-chum.json,26
adfg-sasap,escapement_monitoring,2106,Chilkat Lake,Alaska,450,Chum,1984,2106/450/1984-chilkat-lake-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2106/450/1984-chilkat-lake-chum.json,1
adfg-sasap,escapement_monitoring,2106,Chilkat Lake,Alaska,450,Chum,1985,2106/450/1985-chilkat-lake-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2106/450/1985-chilkat-lake-chum.json,2
adfg-sasap,escapement_monitoring,2106,Chilkat Lake,Alaska,450,Chum,1986,2106/450/1986-chilkat-lake-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2106/450/1986-chilkat-lake-chum.json,4
adfg-sasap,escapement_monitoring,2106,Chilkat Lake,Alaska,450,Chum,1987,2106/450/1987-chilkat-lake-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2106/450/1987-chilkat-lake-chum.json,127
adfg-sasap,escapement_monitoring,2106,Chilkat Lake,Alaska,450,Chum,1988,2106/450/1988-chilkat-lake-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2106/450/1988-chilkat-lake-chum.json,14
adfg-sasap,escapement_monitoring,2106,Chilkat Lake,Alaska,450,Chum,1989,2106/450/1989-chilkat-lake-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2106/450/1989-chilkat-lake-chum.json,2
adfg-sasap,escapement_monitoring,2106,Chilkat Lake,Alaska,450,Chum,1990,2106/450/1990-chilkat-lake-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2106/450/1990-chilkat-lake-chum.json,35
adfg-sasap,escapement_monitoring,2106,Chilkat Lake,Alaska,450,Chum,1991,2106/450/1991-chilkat-lake-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2106/450/1991-chilkat-lake-chum.json,1
adfg-sasap,escapement_monitoring,2106,Chilkat Lake,Alaska,450,Chum,1992,2106/450/1992-chilkat-lake-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2106/450/1992-chilkat-lake-chum.json,42
adfg-sasap,escapement_monitoring,2106,Chilkat Lake,Alaska,450,Chum,1993,2106/450/1993-chilkat-lake-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2106/450/1993-chilkat-lake-chum.json,8
adfg-sasap,escapement_monitoring,2106,Chilkat Lake,Alaska,450,Chum,1999,2106/450/1999-chilkat-lake-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2106/450/1999-chilkat-lake-chum.json,17
adfg-sasap,escapement_monitoring,2106,Chilkat Lake,Alaska,450,Chum,2002,2106/450/2002-chilkat-lake-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2106/450/2002-chilkat-lake-chum.json,1
adfg-sasap,escapement_monitoring,2106,Chilkat Lake,Alaska,450,Chum,2016,2106/450/2016-chilkat-lake-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2106/450/2016-chilkat-lake-chum.json,1
adfg-sasap,escapement_monitoring,2106,Chilkat Lake,Alaska,430,Coho,1970,2106/430/1970-chilkat-lake-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2106/430/1970-chilkat-lake-coho.json,1
adfg-sasap,escapement_monitoring,2106,Chilkat Lake,Alaska,430,Coho,1971,2106/430/1971-chilkat-lake-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2106/430/1971-chilkat-lake-coho.json,1063
adfg-sasap,escapement_monitoring,2106,Chilkat Lake,Alaska,430,Coho,1972,2106/430/1972-chilkat-lake-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2106/430/1972-chilkat-lake-coho.json,518
adfg-sasap,escapement_monitoring,2106,Chilkat Lake,Alaska,430,Coho,1973,2106/430/1973-chilkat-lake-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2106/430/1973-chilkat-lake-coho.json,157
adfg-sasap,escapement_monitoring,2106,Chilkat Lake,Alaska,430,Coho,1974,2106/430/1974-chilkat-lake-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2106/430/1974-chilkat-lake-coho.json,161
adfg-sasap,escapement_monitoring,2106,Chilkat Lake,Alaska,430,Coho,1975,2106/430/1975-chilkat-lake-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2106/430/1975-chilkat-lake-coho.json,699
adfg-sasap,escapement_monitoring,2106,Chilkat Lake,Alaska,430,Coho,1976,2106/430/1976-chilkat-lake-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2106/430/1976-chilkat-lake-coho.json,196
adfg-sasap,escapement_monitoring,2106,Chilkat Lake,Alaska,430,Coho,1978,2106/430/1978-chilkat-lake-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2106/430/1978-chilkat-lake-coho.json,370
adfg-sasap,escapement_monitoring,2106,Chilkat Lake,Alaska,430,Coho,1979,2106/430/1979-chilkat-lake-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2106/430/1979-chilkat-lake-coho.json,963
adfg-sasap,escapement_monitoring,2106,Chilkat Lake,Alaska,430,Coho,1981,2106/430/1981-chilkat-lake-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2106/430/1981-chilkat-lake-coho.json,1149
adfg-sasap,escapement_monitoring,2106,Chilkat Lake,Alaska,430,Coho,1982,2106/430/1982-chilkat-lake-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2106/430/1982-chilkat-lake-coho.json,163
adfg-sasap,escapement_monitoring,2106,Chilkat Lake,Alaska,430,Coho,1983,2106/430/1983-chilkat-lake-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2106/430/1983-chilkat-lake-coho.json,1023
