dataset,source_type,location_id,stock,region,species_id,species,year,file_path,raw_url
adfg-sport,escapement_monitoring,23,Afognak River (Litnik),Kodiak,420,Sockeye,2023,23/420/2023-afognak-river-litnik-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/23/420/2023-afognak-river-litnik-sockeye.json
adfg-sport,escapement_monitoring,23,Afognak River (Litnik),Kodiak,420,Sockeye,2024,23/420/2024-afognak-river-litnik-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/23/420/2024-afognak-river-litnik-sockeye.json
adfg-sport,escapement_monitoring,23,Afognak River (Litnik),Kodiak,420,Sockeye,2025,23/420/2025-afognak-river-litnik-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/23/420/2025-afognak-river-litnik-sockeye.json
adfg-sport,escapement_monitoring,23,Afognak River (Litnik),Kodiak,420,Sockeye,2026,23/420/2026-afognak-river-litnik-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/23/420/2026-afognak-river-litnik-sockeye.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,1993,24/410/1993-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/1993-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,1994,24/410/1994-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/1994-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,1995,24/410/1995-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/1995-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,1996,24/410/1996-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/1996-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,1997,24/410/1997-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/1997-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,1998,24/410/1998-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/1998-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,1999,24/410/1999-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/1999-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,2000,24/410/2000-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/2000-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,2001,24/410/2001-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/2001-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,2002,24/410/2002-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/2002-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,2003,24/410/2003-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/2003-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,2004,24/410/2004-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/2004-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,2005,24/410/2005-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/2005-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,2006,24/410/2006-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/2006-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,2007,24/410/2007-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/2007-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,2008,24/410/2008-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/2008-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,2009,24/410/2009-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/2009-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,2010,24/410/2010-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/2010-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,2011,24/410/2011-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/2011-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,2012,24/410/2012-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/2012-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,2013,24/410/2013-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/2013-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,2014,24/410/2014-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/2014-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,2015,24/410/2015-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/2015-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,2016,24/410/2016-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/2016-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,2017,24/410/2017-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/2017-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,2018,24/410/2018-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/2018-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,2019,24/410/2019-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/2019-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,2020,24/410/2020-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/2020-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,2021,24/410/2021-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/2021-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,2022,24/410/2022-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/2022-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,2023,24/410/2023-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/2023-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,2024,24/410/2024-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/2024-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,2025,24/410/2025-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/2025-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,410,Chinook,2026,24/410/2026-karluk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/410/2026-karluk-river-chinook.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,450,Chum,2006,24/450/2006-karluk-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/450/2006-karluk-river-chum.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,450,Chum,2007,24/450/2007-karluk-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/450/2007-karluk-river-chum.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,450,Chum,2008,24/450/2008-karluk-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/450/2008-karluk-river-chum.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,450,Chum,2009,24/450/2009-karluk-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/450/2009-karluk-river-chum.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,450,Chum,2010,24/450/2010-karluk-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/450/2010-karluk-river-chum.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,450,Chum,2011,24/450/2011-karluk-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/450/2011-karluk-river-chum.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,450,Chum,2012,24/450/2012-karluk-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/450/2012-karluk-river-chum.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,450,Chum,2013,24/450/2013-karluk-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/450/2013-karluk-river-chum.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,450,Chum,2014,24/450/2014-karluk-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/450/2014-karluk-river-chum.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,450,Chum,2015,24/450/2015-karluk-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/450/2015-karluk-river-chum.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,450,Chum,2016,24/450/2016-karluk-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/450/2016-karluk-river-chum.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,450,Chum,2017,24/450/2017-karluk-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/450/2017-karluk-river-chum.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,450,Chum,2018,24/450/2018-karluk-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/450/2018-karluk-river-chum.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,450,Chum,2019,24/450/2019-karluk-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/450/2019-karluk-river-chum.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,450,Chum,2020,24/450/2020-karluk-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/450/2020-karluk-river-chum.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,450,Chum,2021,24/450/2021-karluk-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/450/2021-karluk-river-chum.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,450,Chum,2022,24/450/2022-karluk-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/450/2022-karluk-river-chum.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,450,Chum,2023,24/450/2023-karluk-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/450/2023-karluk-river-chum.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,450,Chum,2024,24/450/2024-karluk-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/450/2024-karluk-river-chum.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,450,Chum,2025,24/450/2025-karluk-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/450/2025-karluk-river-chum.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,450,Chum,2026,24/450/2026-karluk-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/450/2026-karluk-river-chum.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,1994,24/430/1994-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/1994-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,1995,24/430/1995-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/1995-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,1996,24/430/1996-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/1996-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,1997,24/430/1997-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/1997-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,1998,24/430/1998-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/1998-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,1999,24/430/1999-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/1999-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,2000,24/430/2000-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/2000-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,2001,24/430/2001-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/2001-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,2002,24/430/2002-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/2002-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,2003,24/430/2003-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/2003-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,2004,24/430/2004-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/2004-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,2005,24/430/2005-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/2005-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,2006,24/430/2006-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/2006-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,2007,24/430/2007-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/2007-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,2008,24/430/2008-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/2008-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,2009,24/430/2009-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/2009-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,2010,24/430/2010-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/2010-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,2011,24/430/2011-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/2011-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,2012,24/430/2012-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/2012-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,2013,24/430/2013-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/2013-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,2014,24/430/2014-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/2014-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,2015,24/430/2015-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/2015-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,2016,24/430/2016-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/2016-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,2017,24/430/2017-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/2017-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,2018,24/430/2018-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/2018-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,2019,24/430/2019-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/2019-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,2020,24/430/2020-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/2020-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,2021,24/430/2021-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/2021-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,2022,24/430/2022-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/2022-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,2023,24/430/2023-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/2023-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,2024,24/430/2024-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/2024-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,2025,24/430/2025-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/2025-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,430,Coho,2026,24/430/2026-karluk-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/430/2026-karluk-river-coho.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,440,Pink,2006,24/440/2006-karluk-river-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/440/2006-karluk-river-pink.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,440,Pink,2007,24/440/2007-karluk-river-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/440/2007-karluk-river-pink.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,440,Pink,2008,24/440/2008-karluk-river-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/440/2008-karluk-river-pink.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,440,Pink,2009,24/440/2009-karluk-river-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/440/2009-karluk-river-pink.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,440,Pink,2010,24/440/2010-karluk-river-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/440/2010-karluk-river-pink.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,440,Pink,2011,24/440/2011-karluk-river-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/440/2011-karluk-river-pink.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,440,Pink,2012,24/440/2012-karluk-river-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/440/2012-karluk-river-pink.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,440,Pink,2013,24/440/2013-karluk-river-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/440/2013-karluk-river-pink.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,440,Pink,2014,24/440/2014-karluk-river-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/440/2014-karluk-river-pink.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,440,Pink,2015,24/440/2015-karluk-river-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/440/2015-karluk-river-pink.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,440,Pink,2016,24/440/2016-karluk-river-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/440/2016-karluk-river-pink.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,440,Pink,2017,24/440/2017-karluk-river-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/440/2017-karluk-river-pink.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,440,Pink,2018,24/440/2018-karluk-river-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/440/2018-karluk-river-pink.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,440,Pink,2019,24/440/2019-karluk-river-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/440/2019-karluk-river-pink.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,440,Pink,2020,24/440/2020-karluk-river-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/440/2020-karluk-river-pink.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,440,Pink,2021,24/440/2021-karluk-river-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/440/2021-karluk-river-pink.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,440,Pink,2022,24/440/2022-karluk-river-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/440/2022-karluk-river-pink.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,440,Pink,2023,24/440/2023-karluk-river-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/440/2023-karluk-river-pink.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,440,Pink,2024,24/440/2024-karluk-river-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/440/2024-karluk-river-pink.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,440,Pink,2025,24/440/2025-karluk-river-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/440/2025-karluk-river-pink.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,440,Pink,2026,24/440/2026-karluk-river-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/440/2026-karluk-river-pink.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,420,Sockeye,2002,24/420/2002-karluk-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/420/2002-karluk-river-sockeye.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,420,Sockeye,2004,24/420/2004-karluk-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/420/2004-karluk-river-sockeye.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,420,Sockeye,2005,24/420/2005-karluk-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/420/2005-karluk-river-sockeye.json
adfg-sport,escapement_monitoring,24,Karluk River,Kodiak,420,Sockeye,2006,24/420/2006-karluk-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/24/420/2006-karluk-river-sockeye.json
