Year,NMFS Name,Pounds,Metric Tons,Dollars,Deflated Dollars,Confidentiality,Collection
1965,"SALMON, SOCKEYE",142034100.00,64426.00,30802190.00,226486691.00,Public,Commercial
1965,"SEAWEED, KELP **",460300.00,209.00,105860.00,778382.00,Public,Commercial
1965,"SHRIMPS, PENAEID **",16819000.00,7629.00,756860.00,5565147.00,Public,Commercial
1965,"SMELT, EULACHON",1500.00,1.00,300.00,2206.00,Public,Commercial
1965,"TROUT, LAKE",900.00,0.00,200.00,1471.00,Public,Commercial
1965,"TROUT, RAINBOW",13000.00,6.00,2860.00,21029.00,Public,Commercial
1965,"VARDEN, DOLLY",500.00,0.00,110.00,809.00,Public,Commercial
1966,ABALONES **,4900.00,2.00,5000.00,35971.00,Public,Commercial
1966,"ALGAE, MARINE **",662000.00,300.00,496491.00,3571878.00,Public,Commercial
1966,"CHAR, ARCTIC",25300.00,11.00,5000.00,35971.00,Public,Commercial
1966,"CLAM, PACIFIC RAZOR",28600.00,13.00,8800.00,63309.00,Public,Commercial
1966,"CRAB, DUNGENESS",5053500.00,2292.00,606419.00,4362727.00,Public,Commercial
1966,"CRAB, KING **",159201700.00,72213.00,15670485.00,112737302.00,Public,Commercial
1966,"CRAB, SNOW/TANNER **",200.00,0.00,11.00,79.00,Public,Commercial
1966,"HALIBUT, PACIFIC",33354000.00,15129.00,7815000.00,56223022.00,Confidential,Commercial
1966,"HERRING, PACIFIC",19255700.00,8734.00,288835.00,2077950.00,Public,Commercial
1966,INCONNU,16800.00,8.00,3360.00,24173.00,Public,Commercial
1966,OCTOPUSES **,123500.00,56.00,30868.00,222072.00,Public,Commercial
1966,"OYSTER, PACIFIC",7100.00,3.00,7000.00,50360.00,Public,Commercial
1966,PIKES **,11500.00,5.00,2302.00,16561.00,Public,Commercial
1966,ROCKFISHES **,44800.00,20.00,5246.00,37741.00,Public,Commercial
1966,SABLEFISH,2311300.00,1048.00,272991.00,1963964.00,Public,Commercial
1966,"SALMON, CHINOOK",9350100.00,4241.00,2948658.00,21213367.00,Public,Commercial
1966,"SALMON, CHUM",52229600.00,23691.00,5718232.00,41138360.00,Public,Commercial
1966,"SALMON, COHO",16112900.00,7309.00,3705314.00,26656935.00,Public,Commercial
1966,"SALMON, PINK",162866000.00,73876.00,22093084.00,158943050.00,Public,Commercial
1966,"SALMON, SOCKEYE",92766700.00,42079.00,19736666.00,141990403.00,Public,Commercial
1966,"SHRIMPS, PENAEID **",28192600.00,12788.00,1287593.00,9263259.00,Public,Commercial
1966,"TROUT, LAKE",6200.00,3.00,1240.00,8921.00,Public,Commercial
1966,"TROUT, RAINBOW",30800.00,14.00,6196.00,44576.00,Public,Commercial
1966,"WHITEFISH, OCEAN",14600.00,7.00,2918.00,20993.00,Public,Commercial
1967,ABALONES **,4400.00,2.00,5539.00,38734.00,Public,Commercial
1967,"ALGAE, MARINE **",399600.00,181.00,488692.00,3417427.00,Public,Commercial
1967,"CHAR, ARCTIC",5300.00,2.00,1051.00,7350.00,Public,Commercial
1967,"CLAM, PACIFIC RAZOR",60000.00,27.00,29571.00,206790.00,Public,Commercial
1967,"CRAB, DUNGENESS",11597700.00,5261.00,1507706.00,10543399.00,Public,Commercial
1967,"CRAB, KING **",127715900.00,57932.00,14969768.00,104683692.00,Public,Commercial
1967,"CRAB, SNOW/TANNER **",118400.00,54.00,11839.00,82790.00,Public,Commercial
1967,"HALIBUT, PACIFIC",27155900.00,12318.00,4011000.00,28048951.00,Confidential,Commercial
1967,"HERRING, PACIFIC",11496600.00,5215.00,172449.00,1205937.00,Public,Commercial
1967,INCONNU,2700.00,1.00,674.00,4713.00,Public,Commercial
1967,OCTOPUSES **,200.00,0.00,48.00,336.00,Public,Commercial
1967,"OYSTER, PACIFIC",44800.00,20.00,24644.00,172336.00,Public,Commercial
1967,PIKES **,100.00,0.00,18.00,126.00,Public,Commercial
1967,ROCKFISHES **,251300.00,114.00,18701.00,130776.00,Public,Commercial
1967,SABLEFISH,2087500.00,947.00,201399.00,1408385.00,Public,Commercial
1967,"SALMON, CHINOOK",11632400.00,5276.00,3100199.00,21679713.00,Public,Commercial
1967,"SALMON, CHUM",31518300.00,14297.00,3082825.00,21558217.00,Public,Commercial
1967,"SALMON, COHO",13022100.00,5907.00,3342775.00,23376049.00,Public,Commercial
1967,"SALMON, PINK",28822200.00,13074.00,3240861.00,22663364.00,Public,Commercial
1967,"SALMON, SOCKEYE",53521600.00,24277.00,11864575.00,82969056.00,Public,Commercial
1967,"SCALLOP, WEATHERVANE",800.00,0.00,545.00,3811.00,Public,Commercial
1967,"SHRIMPS, PENAEID **",41812600.00,18966.00,1700535.00,11891853.00,Public,Commercial
1967,"SMELT, EULACHON",30000.00,14.00,4500.00,31469.00,Public,Commercial
1967,"TROUT, LAKE",2800.00,1.00,550.00,3846.00,Public,Commercial
1967,"TROUT, RAINBOW",26200.00,12.00,6061.00,42385.00,Public,Commercial
1967,"WHITEFISH, OCEAN",15700.00,7.00,3526.00,24657.00,Public,Commercial
1968,"CHAR, ARCTIC",4400.00,2.00,1000.00,6711.00,Public,Commercial
1968,"CLAM, PACIFIC RAZOR",33100.00,15.00,19806.00,132926.00,Public,Commercial
1968,"CRAB, DUNGENESS",13247700.00,6009.00,1774738.00,11910993.00,Public,Commercial
1968,"CRAB, KING **",82035500.00,37211.00,21878135.00,146833121.00,Public,Commercial
1968,"CRAB, SNOW",3246800.00,1473.00,323590.00,2171745.00,Public,Commercial
1968,"HALIBUT, PACIFIC",13449400.00,6101.00,1891890.00,12697248.00,Public,Commercial
1968,"HERRING, PACIFIC",8252600.00,3743.00,239138.00,1604953.00,Public,Commercial
1968,INCONNU,2700.00,1.00,800.00,5369.00,Public,Commercial
1968,"OYSTER, PACIFIC",4200.00,2.00,2332.00,15651.00,Public,Commercial
1968,PIKES **,100.00,0.00,18.00,121.00,Public,Commercial
1968,ROCKFISHES **,35200.00,16.00,2392.00,16054.00,Public,Commercial
1968,SABLEFISH,248400.00,113.00,32294.00,216738.00,Public,Commercial
1968,"SALMON, CHINOOK",11245800.00,5101.00,3865131.00,25940477.00,Public,Commercial
1968,"SALMON, CHUM",55916200.00,25363.00,7015455.00,47083591.00,Public,Commercial
1968,"SALMON, COHO",20968400.00,9511.00,5361644.00,35984188.00,Public,Commercial
1968,"SALMON, PINK",148445900.00,67335.00,20490172.00,137517933.00,Public,Commercial
1968,"SALMON, SOCKEYE",148695800.00,67448.00,12723009.00,85389322.00,Public,Commercial
1968,"SCALLOP, WEATHERVANE",1713500.00,777.00,1587044.00,10651302.00,Public,Commercial
1968,"SHRIMP, OCEAN",42077100.00,19086.00,1861213.00,12491362.00,Public,Commercial
1968,"SMELT, EULACHON",30000.00,14.00,5400.00,36242.00,Public,Commercial
1968,"TROUT, LAKE",22500.00,10.00,4272.00,28671.00,Public,Commercial
1968,"TROUT, RAINBOW",48200.00,22.00,9157.00,61456.00,Public,Commercial
1968,"WHITEFISH, OCEAN",15700.00,7.00,4400.00,29530.00,Public,Commercial
1969,"CHAR, ARCTIC",6600.00,3.00,740.00,4713.00,Public,Commercial
1969,"CLAM, PACIFIC RAZOR",86300.00,39.00,25244.00,160790.00,Public,Commercial
1969,"COD, PACIFIC",48500.00,22.00,5816.00,37045.00,Public,Commercial
1969,"CRAB, DUNGENESS",11304200.00,5128.00,1620340.00,10320637.00,Public,Commercial
1969,"CRAB, KING **",57729800.00,26186.00,15643768.00,99641834.00,Public,Commercial
1969,"CRAB, SNOW/TANNER **",11206700.00,5083.00,1133047.00,7216860.00,Public,Commercial
1969,FLATFISHES **,15300.00,7.00,839.00,5344.00,Public,Commercial
1969,"HALIBUT, PACIFIC",16637000.00,7546.00,4198636.00,26742904.00,Public,Commercial
1969,"HERRING, PACIFIC",19317900.00,8763.00,1837063.00,11701038.00,Public,Commercial
1969,INCONNU,6800.00,3.00,1365.00,8694.00,Public,Commercial
1969,LINGCOD,32600.00,15.00,4726.00,30102.00,Public,Commercial
1969,PIKES **,400.00,0.00,32.00,204.00,Public,Commercial
1969,ROCKFISHES **,43400.00,20.00,4337.00,27624.00,Public,Commercial
1969,SABLEFISH,665400.00,302.00,65141.00,414911.00,Public,Commercial
1969,"SALMON, CHINOOK",10748900.00,4876.00,3506124.00,22332000.00,Public,Commercial
1969,"SALMON, CHUM",22666100.00,10281.00,2934150.00,18688854.00,Public,Commercial
1969,"SALMON, COHO",8033600.00,3644.00,2225493.00,14175115.00,Public,Commercial
1969,"SALMON, PINK",105967000.00,48066.00,15711593.00,100073841.00,Public,Commercial
1969,"SALMON, SOCKEYE",71734800.00,32539.00,18046466.00,114945643.00,Public,Commercial
1969,"SCALLOP, WEATHERVANE",1888300.00,857.00,1542011.00,9821726.00,Public,Commercial
1969,SCULPINS **,3400.00,2.00,327.00,2083.00,Public,Commercial
1969,"SHRIMPS, PENAEID **",47850600.00,21705.00,1908981.00,12159115.00,Public,Commercial
1969,"SMELT, EULACHON",15800.00,7.00,1583.00,10083.00,Public,Commercial
1969,"TROUT, LAKE",19000.00,9.00,3618.00,23045.00,Public,Commercial
1969,"TROUT, RAINBOW",31400.00,14.00,7335.00,46720.00,Public,Commercial
1969,"WHITEFISH, OCEAN",30200.00,14.00,1918.00,12217.00,Public,Commercial
1970,"CHAR, ARCTIC",9100.00,4.00,1456.00,8824.00,Public,Commercial
1970,"CLAM, PACIFIC RAZOR",67200.00,30.00,40042.00,242679.00,Public,Commercial
1970,"COD, PACIFIC",203200.00,92.00,19632.00,118982.00,Public,Commercial
1970,"CRAB, DUNGENESS",9696400.00,4398.00,1414231.00,8571097.00,Public,Commercial
1970,"CRAB, KING **",52061000.00,23615.00,13189672.00,79937406.00,Public,Commercial
1970,"CRAB, SNOW/TANNER **",14473300.00,6565.00,1417267.00,8589497.00,Public,Commercial
1970,FLATFISHES **,38600.00,18.00,1930.00,11697.00,Public,Commercial
1970,"HALIBUT, PACIFIC",28335600.00,12853.00,6945500.00,42093939.00,Confidential,Commercial
1970,"HERRING, PACIFIC",17035900.00,7727.00,355575.00,2155000.00,Public,Commercial
1970,INCONNU,2700.00,1.00,675.00,4091.00,Public,Commercial
1970,LINGCOD,50500.00,23.00,5556.00,33673.00,Public,Commercial
1970,ROCKFISHES **,17000.00,8.00,1020.00,6182.00,Public,Commercial
1970,SABLEFISH,814100.00,369.00,150268.00,910715.00,Public,Commercial
1970,"SALMON, CHINOOK",11546500.00,5237.00,5034791.00,30513885.00,Public,Commercial
1970,"SALMON, CHUM",54490500.00,24717.00,6616146.00,40097855.00,Public,Commercial
1970,"SALMON, COHO",11898000.00,5397.00,3511808.00,21283685.00,Public,Commercial
1970,"SALMON, PINK",117717700.00,53396.00,15562512.00,94318255.00,Public,Commercial
1970,"SALMON, SOCKEYE",150812200.00,68408.00,37249477.00,225754406.00,Public,Commercial
1970,"SCALLOP, WEATHERVANE",1440300.00,653.00,1483775.00,8992576.00,Public,Commercial
1970,SCULPINS **,25200.00,11.00,2523.00,15291.00,Public,Commercial
1970,"SEAWEED, KELP **",229300.00,104.00,114615.00,694636.00,Public,Commercial
1970,"SHRIMPS, PENAEID **",74256300.00,33682.00,2979598.00,18058170.00,Confidential,Commercial
1970,"SMELT, EULACHON",11900.00,5.00,1309.00,7933.00,Public,Commercial
1970,"TROUT, RAINBOW",30600.00,14.00,6123.00,37109.00,Public,Commercial
1970,"VARDEN, DOLLY",1800.00,1.00,396.00,2400.00,Public,Commercial
1970,"WHITEFISH, OCEAN",60645.00,28.00,11829.00,71691.00,Public,Commercial
1971,ABALONES **,900.00,0.00,2077.00,12006.00,Public,Commercial
1971,"CHAR, ARCTIC",29300.00,13.00,4692.00,27121.00,Public,Commercial
1971,"CLAM, PACIFIC RAZOR",102200.00,46.00,70152.00,405503.00,Public,Commercial
1971,"CRAB, DUNGENESS",3749500.00,1701.00,609924.00,3525572.00,Public,Commercial
1971,"CRAB, KING **",70703100.00,32071.00,19077253.00,110273139.00,Public,Commercial
1971,"CRAB, SNOW/TANNER **",12880100.00,5842.00,1368544.00,7910659.00,Public,Commercial
1971,FLATFISHES **,1700.00,1.00,99.00,572.00,Public,Commercial
1971,"HALIBUT, PACIFIC",24299100.00,11022.00,5498000.00,31780347.00,Confidential,Commercial
1971,"HERRING, PACIFIC",10119300.00,4590.00,269709.00,1559012.00,Public,Commercial
1971,INCONNU,6100.00,3.00,1223.00,7069.00,Public,Commercial
1971,LINGCOD,192700.00,87.00,27617.00,159636.00,Public,Commercial
1971,PIKES **,200.00,0.00,38.00,220.00,Public,Commercial
1971,ROCKFISHES **,55600.00,25.00,7042.00,40705.00,Public,Commercial
1971,SABLEFISH,596300.00,270.00,98603.00,569960.00,Public,Commercial
1971,"SALMON, CHINOOK",11971900.00,5430.00,4688319.00,27100110.00,Public,Commercial
1971,"SALMON, CHUM",54726300.00,24824.00,7536383.00,43562908.00,Public,Commercial
1971,"SALMON, COHO",11459500.00,5198.00,2820143.00,16301405.00,Public,Commercial
1971,"SALMON, PINK",86259900.00,39127.00,13517854.00,78137884.00,Public,Commercial
1971,"SALMON, SOCKEYE",87287500.00,39593.00,22848725.00,132073555.00,Public,Commercial
1971,"SCALLOP, WEATHERVANE",931100.00,422.00,990385.00,5724769.00,Public,Commercial
1971,SCULPINS **,29000.00,13.00,3186.00,18416.00,Public,Commercial
1971,"SEAWEED, KELP **",821300.00,373.00,389921.00,2253879.00,Public,Commercial
1971,"SHRIMPS, PENAEID **",94891300.00,43042.00,3909044.00,22595630.00,Public,Commercial
1971,SMELTS **,41700.00,19.00,6358.00,36751.00,Public,Commercial
1971,"TROUT, RAINBOW",15600.00,7.00,4239.00,24503.00,Public,Commercial
1971,"VARDEN, DOLLY",1300.00,1.00,148.00,855.00,Public,Commercial
1971,"WHITEFISH, OCEAN",45700.00,21.00,16826.00,97260.00,Public,Commercial
1972,ABALONES **,2000.00,1.00,2688.00,14851.00,Public,Commercial
1972,"CHAR, ARCTIC",61300.00,28.00,9812.00,54210.00,Public,Commercial
1972,"CLAM, PACIFIC RAZOR",89800.00,41.00,68575.00,378867.00,Public,Commercial
1972,"COD, PACIFIC",97800.00,44.00,17233.00,95210.00,Public,Commercial
1972,"CRAB, DUNGENESS",7540300.00,3420.00,2784259.00,15382646.00,Public,Commercial
1972,"CRAB, KING **",94244700.00,42749.00,31839526.00,175908983.00,Public,Commercial
1972,"CRAB, SNOW/TANNER **",46009900.00,20870.00,5637271.00,31145144.00,Public,Commercial
1972,FLATFISHES **,26200.00,12.00,12717.00,70260.00,Public,Commercial
1972,"HALIBUT, PACIFIC",23463900.00,10643.00,12201228.00,67410099.00,Confidential,Commercial
1972,"HERRING, PACIFIC",15302200.00,6941.00,306038.00,1690818.00,Public,Commercial
1972,INCONNU,16000.00,7.00,3045.00,16823.00,Public,Commercial
1972,LINGCOD,120400.00,55.00,10836.00,59867.00,Public,Commercial
1972,ROCKFISHES **,172300.00,78.00,26939.00,148834.00,Public,Commercial
1972,SABLEFISH,3056700.00,1387.00,733165.00,4050635.00,Public,Commercial
1972,"SALMON, CHINOOK",9971600.00,4523.00,3700462.00,20444541.00,Public,Commercial
1972,"SALMON, CHUM",64777800.00,29383.00,11827322.00,65344320.00,Public,Commercial
1972,"SALMON, COHO",13007200.00,5900.00,5738343.00,31703552.00,Public,Commercial
1972,"SALMON, PINK",49988200.00,22674.00,10453060.00,57751713.00,Public,Commercial
1972,"SALMON, SOCKEYE",41942400.00,19025.00,10732241.00,59294149.00,Public,Commercial
1972,"SCALLOP, WEATHERVANE",1167000.00,529.00,1400441.00,7737243.00,Public,Commercial
1972,"SEAWEED, KELP **",605800.00,275.00,302878.00,1673359.00,Public,Commercial
1972,"SHRIMPS, PENAEID **",83826100.00,38023.00,4217228.00,23299602.00,Public,Commercial
1972,"SMELT, EULACHON",148300.00,67.00,22235.00,122845.00,Public,Commercial
1972,"TROUT, RAINBOW",31500.00,14.00,7880.00,43536.00,Public,Commercial
1972,"VARDEN, DOLLY",1500.00,1.00,168.00,928.00,Public,Commercial
1972,"WHITEFISH, OCEAN",95500.00,43.00,34391.00,190006.00,Public,Commercial
1973,ABALONES **,700.00,0.00,3157.00,16529.00,Public,Commercial
1973,"CHAR, ARCTIC",14600.00,7.00,1700.00,8901.00,Public,Commercial
1973,"CLAM, PACIFIC RAZOR",97100.00,44.00,88820.00,465026.00,Public,Commercial
1973,"COD, PACIFIC",158600.00,72.00,36500.00,191099.00,Public,Commercial
1973,"CRAB, DUNGENESS",6423100.00,2913.00,3426697.00,17940822.00,Public,Commercial
1973,"CRAB, KING **",76824100.00,34847.00,47702211.00,249749796.00,Public,Commercial
1973,"CRAB, SNOW/TANNER **",61719400.00,27996.00,10755893.00,56313576.00,Public,Commercial
1973,FLATFISHES **,992200.00,450.00,71800.00,375916.00,Public,Commercial
1973,"HALIBUT, PACIFIC",24750800.00,11227.00,17385444.00,91023267.00,Confidential,Commercial
1973,"HERRING, PACIFIC",35177900.00,15957.00,2814274.00,14734419.00,Public,Commercial
1973,INCONNU,4200.00,2.00,1300.00,6806.00,Public,Commercial
1973,LINGCOD,91000.00,41.00,21200.00,110995.00,Public,Commercial
1973,ROCKFISHES **,188700.00,86.00,34744.00,181906.00,Public,Commercial
1973,SABLEFISH,1911200.00,867.00,473400.00,2478534.00,Public,Commercial
1973,"SALMON, CHINOOK",8916900.00,4045.00,6661900.00,34879058.00,Public,Commercial
1973,"SALMON, CHUM",45880900.00,20811.00,17715766.00,92752702.00,Public,Commercial
1973,"SALMON, COHO",9836800.00,4462.00,7398504.00,38735623.00,Public,Commercial
1973,"SALMON, PINK",36610100.00,16606.00,11666478.00,61081037.00,Public,Commercial
1973,"SALMON, SOCKEYE",35248200.00,15988.00,15326731.00,80244665.00,Public,Commercial
1973,"SCALLOP, WEATHERVANE",1109400.00,503.00,1331286.00,6970084.00,Public,Commercial
1973,"SHRIMPS, PENAEID **",119963800.00,54415.00,9321594.00,48804157.00,Public,Commercial
1973,"SMELT, EULACHON",344200.00,156.00,51719.00,270780.00,Public,Commercial
1973,"TROUT, RAINBOW",17300.00,8.00,6951.00,36393.00,Public,Commercial
1973,"WHITEFISH, OCEAN",4700.00,2.00,1200.00,6283.00,Public,Commercial
1974,"CHAR, ARCTIC",102500.00,46.00,32789.00,157639.00,Public,Commercial
1974,"CLAM, PACIFIC RAZOR",95840.00,43.00,99779.00,479707.00,Public,Commercial
1974,"COD, PACIFIC",423200.00,192.00,83658.00,402202.00,Public,Commercial
1974,"CRAB, DUNGENESS",3817800.00,1732.00,1972854.00,9484875.00,Public,Commercial
1974,"CRAB, KING **",95213800.00,43189.00,39153941.00,188240101.00,Public,Commercial
1974,"CRAB, SNOW/TANNER **",63906100.00,28988.00,13052369.00,62751774.00,Public,Commercial
1974,"HALIBUT, PACIFIC",16498200.00,7484.00,10952820.00,52657788.00,Confidential,Commercial
1974,"HERRING, PACIFIC",39435900.00,17888.00,1938516.00,9319789.00,Public,Commercial
1974,LINGCOD,58200.00,26.00,7210.00,34663.00,Public,Commercial
1974,ROCKFISHES **,194400.00,88.00,62920.00,302500.00,Public,Commercial
1974,SABLEFISH,1718100.00,779.00,549795.00,2643245.00,Public,Commercial
1974,"SALMON, CHINOOK",9290000.00,4214.00,6918697.00,33262966.00,Public,Commercial
1974,"SALMON, CHUM",37177700.00,16864.00,13800169.00,66346966.00,Public,Commercial
1974,"SALMON, COHO",12820300.00,5815.00,8735690.00,41998510.00,Public,Commercial
1974,"SALMON, PINK",40072300.00,18177.00,14303086.00,68764837.00,Public,Commercial
1974,"SALMON, SOCKEYE",32246400.00,14627.00,21626432.00,103973231.00,Public,Commercial
1974,"SCALLOP, WEATHERVANE",426900.00,194.00,655768.00,3152731.00,Public,Commercial
1974,"SHRIMPS, PENAEID **",108736200.00,49322.00,11130447.00,53511764.00,Public,Commercial
1974,"SMELT, EULACHON",109100.00,49.00,17454.00,83913.00,Public,Commercial
1974,SOLES **,722400.00,328.00,119345.00,573774.00,Public,Commercial
1974,"TROUT, RAINBOW",18700.00,8.00,6180.00,29712.00,Public,Commercial
1974,"WHITEFISH, OCEAN",600.00,0.00,131.00,630.00,Public,Commercial
1975,ABALONES **,2700.00,1.00,12116.00,53374.00,Public,Commercial
1975,"CHAR, ARCTIC",2800.00,1.00,725.00,3194.00,Public,Commercial
1975,"CLAM, PACIFIC RAZOR",16000.00,7.00,14476.00,63771.00,Public,Commercial
1975,"COD, PACIFIC",327400.00,149.00,33046.00,145577.00,Public,Commercial
1975,"CRAB, DUNGENESS",3033700.00,1376.00,1674440.00,7376388.00,Public,Commercial
1975,"CRAB, KING **",97626600.00,44283.00,38251448.00,168508581.00,Public,Commercial
1975,"CRAB, SNOW/TANNER **",46855700.00,21254.00,7019464.00,30922749.00,Public,Commercial
1975,FLATFISHES **,8500.00,4.00,529.00,2330.00,Public,Commercial
1975,"HALIBUT, PACIFIC",20071600.00,9104.00,15226320.00,67076300.00,Public,Commercial
1975,"HERRING, PACIFIC",35515400.00,16110.00,1872502.00,8248907.00,Public,Commercial
1975,INCONNU,600.00,0.00,149.00,656.00,Public,Commercial
1975,LINGCOD,59100.00,27.00,7052.00,31066.00,Public,Commercial
1975,ROCKFISHES **,216600.00,98.00,34444.00,151736.00,Public,Commercial
1975,SABLEFISH,2400100.00,1089.00,785894.00,3462088.00,Public,Commercial
1975,"SALMON, CHINOOK",6873000.00,3118.00,5258248.00,23164088.00,Public,Commercial
1975,"SALMON, CHUM",30801900.00,13972.00,10687433.00,47081203.00,Public,Commercial
1975,"SALMON, COHO",7109800.00,3225.00,4248922.00,18717718.00,Public,Commercial
1975,"SALMON, PINK",49969000.00,22666.00,16190666.00,71324520.00,Public,Commercial
1975,"SALMON, SOCKEYE",42762300.00,19397.00,19232345.00,84723987.00,Public,Commercial
1975,"SCALLOP, WEATHERVANE",310100.00,141.00,421685.00,1857643.00,Public,Commercial
1975,"SEAWEED, KELP **",1018000.00,462.00,646838.00,2849507.00,Public,Commercial
1975,"SHRIMPS, PENAEID **",98974800.00,44895.00,8051805.00,35470507.00,Public,Commercial
1975,"SMELT, EULACHON",128000.00,58.00,35481.00,156304.00,Public,Commercial
1975,"TROUT, RAINBOW",5000.00,2.00,787.00,3467.00,Public,Commercial
1975,"VERTEBRATES, JAWED",45300.00,21.00,3513.00,15476.00,Public,Commercial
1975,"WHITEFISH, OCEAN",9600.00,4.00,2851.00,12559.00,Public,Commercial
1976,ABALONES **,100.00,0.00,601.00,2504.00,Public,Commercial
1976,"CHAR, ARCTIC",10100.00,5.00,2537.00,10571.00,Public,Commercial
1976,"CLAM, PACIFIC RAZOR",800.00,0.00,909.00,3788.00,Public,Commercial
1976,"COD, PACIFIC",494000.00,224.00,116921.00,487171.00,Public,Commercial
1976,"CRAB, DUNGENESS",1545600.00,701.00,630479.00,2626996.00,Public,Commercial
1976,"CRAB, KING **",105899200.00,48036.00,68688972.00,286204050.00,Public,Commercial
1976,"CRAB, SNOW/TANNER **",80771000.00,36637.00,16166215.00,67359229.00,Public,Commercial
1976,FLATFISHES **,339800.00,154.00,68496.00,285400.00,Public,Commercial
1976,"HALIBUT, PACIFIC",16838000.00,7638.00,20486750.00,85361458.00,Confidential,Commercial
1976,"HERRING, PACIFIC",33429100.00,15163.00,2524471.00,10518629.00,Public,Commercial
1976,INCONNU,100.00,0.00,24.00,100.00,Public,Commercial
1976,LINGCOD,68300.00,31.00,10934.00,45558.00,Public,Commercial
1976,"POLLOCK, WALLEYE ",409600.00,186.00,81914.00,341308.00,Public,Commercial
